url,name,price,rating,number_of_review,ASINs,Manufacturers,Descriptions,productDescriptions
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78#customerReviews,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap","2,623",4.3 out of 5 stars,"4,945",B07TYH6YZ9,"Hindustan Foam, Hindustan Foam, 16m Golam Jilani Khan Road, Kolkata 700039, Contact : 9831172714","   Genuine Leather: This laptop bag for men / office bag for men is made of 100% Full Grain Genuine Leather, making it the perfect accessory for office, travel, and daily use. The high-quality leather not only ensures longevity but also adds a touch of elegance to your style. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.    Features Of Laptop Bag For Men: 1 Main Compartment, 1 Padded Laptop Compartment, 1 Inner Zipper Pocket, 1 Mobile Pocket, 1 Wallet Pocket, and 2 Pen Slots | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 8 H - 29 cm | Water Resistance Level: Water Resistant    Design Decency Office Bag For Men: This Hammonds Flycatcher genuine leather bag for men is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this leather bag for men as a messenger bag, shoulder bag, office bag , briefcase or laptop bag. Suitable for your school, office, college, & business for everyday use.    Perfectly Fits Up to 14/15.6/16 Inch Laptop/MacBook: Designed to accommodate laptops, MacBooks, and notebooks up to 14/15.6/16 inches, this bag provides a secure and padded compartment to keep your device protected during transit. The well-padded interior ensures maximum safety for your laptop, minimizing the risk of damage while you're on the move.    Perfect Gift: This office bag for men is a great gifts for men / gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift. The Leather laptop bag makes a great gift for professionals, artists, students, and all sorts of officials.    
",
https://www.amazon.in/ADISA-women-girls-white-embroided/dp/B08RWSN66R#customerReviews,ADISA women girls embroided sling bag,470,4.2 out of 5 stars,766,B08RWBP3H2,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com","   Material: PU / Synthetic Leather    Closure: Zipper    Compartment: 1, Pocket: 1    Dimensions: LxWxH - 7 x 3 x 7 inch    Ideal for Women and Girls    
",
https://www.amazon.in/Baggit-2122506-Womens-Western-Blue/dp/B0992BHFSH#customerReviews,Baggit Women's Sling Bag - Extra Large,659,4.1 out of 5 stars,272,B09Z2Q8VHV,"Baggit India Pvt Ltd, Baggit India Pvt Ltd","   Sling bag Size M Black exterior Smooth finish Stitch line design 1 main compartment Outer zipper Inner zipper Zipper closure Long, adjustable handle Cruelty-free premium material    
", 
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6#customerReviews,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.7 out of 5 stars,59,B0C2D4KWQ6,"‎Tabelito Trade India, ‎Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528","   Care Instructions: Hand Wash Only    The front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.    MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisex    LAPTOP BACKPACK SPECIFICATIONS - Men's NEXA Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.    NEXA padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.    The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.    The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.    
"," Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.  "
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH#customerReviews,"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,299",5.0 out of 5 stars,5,B097JJ64SH,"Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","   Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Weight: 596 g, Dimensions: 48 x 33 x 23 cm Warranty: 12 months    3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.    Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who do not want to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    
"," How do you describe a Perfect School Backpack? Spacious enough to carry all the books, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Fringe School Bag.  "
https://www.amazon.in/Skybags-Unisex-Blith-Jacquard-Backpacks/dp/B0B21Z3DBD#customerReviews,Skybags 22 ltrs (16 Cms) backpack(BPFLE22EBTH_Blith),888,4.1 out of 5 stars,29,B0B21Z3DBD,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India","   Care Instructions: Hand Wash Only    A super sleek and casual 22L daypack. Ideal for college student or a day tour. Big enough to carry all your essentials. Sleek enough to carry it with ease    
", A super sleek and casual 22L daypack. Ideal for college student or a day tour. Big enough to carry all your essentials. Sleek enough to carry it with ease  
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB#customerReviews,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.0 out of 5 stars,"1,391",B0BJ32XPHP,ADL International,"   LOTS OF STORAGE SPACE&POCKETS- This travel backpack has 2 spacious main compartments with many hidden pockets that can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.    DIMENSION - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.    MULTIPURPOSE - The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack.    SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.    BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel and straps of this Backpack design help for the air convection, ventilation and heat elimination.    
",
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL#customerReviews,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),699,3.9 out of 5 stars,"1,328",B09T2TCSW7,Half_Moon (AB Amazing Bags),"   Care Instructions: Hand Wash Only    SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.    SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Internal Organiser, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Reflector Logo.    
"," Half Moon backpack is designed to be used everywhere you can use it as:- college bag(as it has numerous pockets inside), school bag(there is very large space inside the bag that can be used to carry numerous books), travel backpack(the volume of this backpack is 35 litres and that is enough for travelling), laptop bag(as it contains a laptop sleeve). It is navy in colour so that it will not become dirty easily it has padded straps to make it easy to carry. It is fully waterproof to protect your laptop, books etc from water and rain. The material used in this bag is dust-free so, that it can produce your backpack from dust. It has a rain cover which is very useful in the rainy season to protect your backpack from rain. It can be used everywhere as well as by everyone be it menं , womenं , boys and girls.  "
https://www.amazon.in/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD#customerReviews,LL LEATHER LAND DESIGNER BAGS Women Sling Bag,299,4.0 out of 5 stars,"1,848",B09WRTSVS9,"LL LEATHER LAND DESIGNER BAGS, LL Leather Land Designer Bags, Hyderabad.","   Material: Leather | Dimensions: 8H x 10L x 3W inches<br    Closure Type: Zip | Strap Type: Adjustable<br    1 Main Compartment with Zip Closure<br    1 Inner zip pocket and 1 back wide zip pocket ; Warranty: No Warranty; Inner Material Type: Cotton<br    Style Name: Contemporary; Age Range Description: Adult    
"," Leather Land Designer bags are one of the trendy bags manufactures in India. Belladona is a SUB Brand of Leather Land Designer bags, these products are designed with the latest model cuts, Standard Material, Runners and lining. By keeping in view the present fashion and at reasonable rate to match all age groups of people 1) This small sling is used best for items such as mobile, money, specs etc. best use for Daily purpose. 2) Runner is used of standard stain less steel. 3) This sling has adjustable strap belt with standard fine fabric quality lining. 4) The colors of this bag material are used to match the present fashion world as Elegant and stylish look. 5) This product consists of ‘1’ Main Zipper compartment,’1’ Inner zip pocket, and ‘1’ back wide zip pocket 6) Water Resistant. 7) This Sling is made of Standard Leather Texture Look Material, 8) and it is easily Washable with Wet White Cloth Dumped in some soap liquid material. 9) Length 10 Inches, Height 9 inches and Base 4 inches.  "
https://www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67#customerReviews,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"1,794",4.4 out of 5 stars,"1,013",B097KDRZ67,"Gear, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100","   Care Instructions: Hand Wash Only    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Expandable StorageIntuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Load Stabilizing Adjustable Sternum Strap : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base    Outer material type: Polyester    
"," Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements.  "
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ74KLLY#customerReviews,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,349",4.1 out of 5 stars,45,B0BJ74KLLY,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India","   Care Instructions: Wipe with Dry Cloth    Sporty and Stlyish backpack with 3 compartments    1 front slip in pocket    built to last straps    slip in file compartment    multilevel organizer with key chain holder    
", 
https://www.amazon.in/SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5#customerReviews,SAFARI 15 Ltrs Denim Blue Casual/School/College Backpack (DAYPACKNEO15CBDNB),321,4.0 out of 5 stars,"12,955",B07NSC4SL5,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","   Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Denim Blue; Not water resistant    Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)    Number of compartments: 2    Laptop Compatibility: No;There might be minor color variation between actual product and image shown on screen due to lighting on the photography    Closure Type: Drawstring; Age Range Description: Kid; Pocket Description: Utility Pocket    Drawstring, 2 Compartments, Compact Size    
"," Be it your short trips or your daily travel across the city, daypack has got you covered. With a 15 litre capacity daypack lets you carry your wallet, umbrella, kerchief, keys, earphones, Notepad, pens and other Essentials. The drawstring compartment lets you dump things that you pick up on your way.  "
https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B#customerReviews,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,"17,661",B0BFXBNYQ8,"POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com","   DIMENSIONS: 31 Cm x 22 Cm x 45 Cm, CAPACITY: 32 Litres <br>    NUMBER OF COMPARTMENTS: 3 full size compartments & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches; MATERIAL: Polyester, Water Resistant, COLOR: Grey <br>    SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable straps, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets <br>    CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product <br>    Age Range Description: Adult; Pattern Name: Solid; Style Name: Daypack Backpacks <br>    
",
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S#customerReviews,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags One Size,629,3.4 out of 5 stars,60,B09ZV86P4S,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India","   Care Instructions: Hand Wash Only    2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement    
", 2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement  
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18#customerReviews,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,439,4.1 out of 5 stars,21,B0BZW8KW18,"LOOKMUSTER, ABU GROUP OF INDUSTRIES B-3/406 AGAR NAGAR PREM NAGAR-RD KIRARI SULEMAN NAGAR DELHI-110086","   Care Instructions: Machine Wash    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability.    Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?    Compact and lightweight travel backpack    laptop backpack with 3 compartments.    Light weight and spacious    
",
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KRL8B#customerReviews,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",599,4.1 out of 5 stars,"3,516",B08X2KRL8B,"POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com","   PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 34 Ltrs backpack with Dimension of 35 Cm x 24 Cm x 45 Cm, 3 full size compartments & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Leader backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, 2 side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one LEADER BACKPACK by Polestar.    
",
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07ZC77WTW#customerReviews,"SFANE Polyester 23 cms Navy Blue Gym Bag, Shoulder Bag, Sports Bag for Men & Women with Separate Shoes Compartment (Blue)",437,4.4 out of 5 stars,"2,840",B07ZC77WTW,"Sfane, Sfane Trends","   Premium Durable Material - Travel duffel bag is made of high quality,durable material.    Separate Shoes Compartment - Built-in extra shoes compartment with exterior zippers to keep your shoes and clean sport gears separate.    Multi-Purpose & Any Occasions - Perfect Duffle Bag for hiking, family holiday, vacation, sports, a short trip, gym, work, beach, used as a overnight bag, a short journey bag, a weekender bag, gym bag, sports duffel bag.    Detachable Belts - Removable Belts for Multi-Purpose use.    Abundance of Storage - Large capacity,meet your requirement for sure and keep your stuff in order. What an amazing design for Sport Bag!    
",
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2XC4H#customerReviews,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.3 out of 5 stars,79,B0C2D2XC4H,"‎Tabelito Trade India, ‎Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528","   Care Instructions: Hand Wash Only    The front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.    MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisex    LAPTOP BACKPACK SPECIFICATIONS - Men's NEO Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.    NEO padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.    The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.    The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.    
"," Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.  "
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM#customerReviews,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"2,332",4.4 out of 5 stars,"7,337",B0847PGZZM,"TRAWOC, TRAWOC Gears, Customer care: mail@trawoc.com, Whatsapp: 86067 96695","   Care Instructions: Hand Wash Only    SMART & TRENDY LOOKS: This Large 81 x 32 x 27 Cm rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack backpack for men and women looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. A premium travel backpack with spacious shoe compartment for a pair of shoes.    ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. Perfect for tourists on long travels, our spacious tour bag    INTEGRATED RAIN COVER: Our backpacks are ideal for travelling adventurers who encounter different weather conditions. The waterproof integrated rain cover and water-resistant fabric provide long-lasting protection for your gear. Stay prepared for any weather condition with our reliable backpacks.    1 YEAR WARRANTY : Invest in this versatile bag with a 1-year manufacturer warranty, perfect for flight travel, backpackers, and bike riders alike. Enjoy peace of mind knowing your belongings are protected..    
"," The TRAWOC 80L backpack is perfect for any adventure! This unisex travelling bag is designed for trekking, hiking, and camping, with a premium padded shoulder strap and mesh padding for maximum comfort. The padded back panel ensures breathability during extended wear. This backpack features a premium buckle and YKK zipper for added durability, making it the perfect mountain bag or camping rucksack. The front opening provides easy access to your gear, and the integrated rain cover keeps your belongings dry during inclement weather. This large backpack is suitable for men, women, boys, and girls, and can be used as a biker backpack or riding backpack. It has a Luggage/suitcase-type opening, which makes packing and unpacking a breeze. The back padding ensures that it's comfortable to wear for long periods of time, making it perfect for touring or flight travel. The TRAWOC backpack is perfect for daypack use, with excess storage capacity and weight-bearing capacity too. It's available in a variety of colors and sizes, making it suitable for any adventure or occasion. The 1-year warranty ensures that you'll be able to enjoy your backpack for years to come. Whether you're a tourist, tourister, or outdoor enthusiast, this big bag is perfect for you. It's a must-have for anyone who loves adventure and wants to travel in style and comfort. So, get your TRAWOC backpack today and start your next adventure!  "
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY#customerReviews,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag","1,299",4.3 out of 5 stars,"1,283",B078J63VRY,"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590","   Care Instructions: Hand Wash Only    Water Proof with attached Rain cover.    Reflective Printing and in Built Laptop sleeve    3 compartment, 1 pockets and 2 Bottle pouch.    Comes with the F Gear promise of quality.    Size(Hxlxw)Cm-(50x31x21)    
"," Well if you are looking for a big bag which is also very Stylish, Durable, Waterproof with a Laptop in built sleeve then your search ends here. Yes you Got it Right!, This F Gear bag has three big compartments to boast of along with a huge horizontal pocket in the front and two bottle holders on both sides of the bag. It has an inbuilt Rain cover neatly tucked away in a concealed pocket along with Reflective Strips and Reflective Printing makes it a natural choice for rainy Season. Support at the base makes it suitable for rough/dirty terrains. Padded Shoulders and Back with Side Compression straps completes the picture. Comes with the F Gear promise for quality.  "
